temperature,humidity,heat_index,pressure,datetime
23.3,78.37,23.3,1008.47,2025-02-20 23:32:01.689937
23.28,77.97,23.28,1008.57,2025-02-20 23:33:01.142511
23.28,78.58,23.28,1008.59,2025-02-20 23:34:00.590507
23.38,78.39,23.38,1008.64,2025-02-20 23:35:00.037998
23.36,78.24,23.36,1008.69,2025-02-20 23:36:01.609017
23.34,78.3,23.34,1008.7,2025-02-20 23:37:01.069132
23.28,78.08,23.28,1008.68,2025-02-20 23:38:00.640207
23.23,78.41,23.23,1008.65,2025-02-20 23:39:00.084324
23.21,77.92,23.21,1008.67,2025-02-20 23:40:01.651035
23.25,77.47,23.25,1008.7,2025-02-20 23:41:01.100090
23.27,78.52,23.27,1008.75,2025-02-20 23:42:00.549749
23.36,78.07,23.36,1008.8,2025-02-20 23:43:02.113620
23.4,78.33,23.4,1008.88,2025-02-20 23:44:01.619688
23.4,78.66,23.4,1008.86,2025-02-20 23:45:01.142627
23.47,78.38,23.47,1008.85,2025-02-20 23:46:00.674318
23.49,78.51,23.49,1008.86,2025-02-20 23:47:00.126795
23.51,78.1,23.51,1008.83,2025-02-20 23:48:01.696033
23.45,78.11,23.45,1008.83,2025-02-20 23:49:01.142295
23.27,78.03,23.27,1008.79,2025-02-20 23:50:00.590974
23.36,78.35,23.36,1008.76,2025-02-20 23:51:00.056171
23.34,77.77,23.34,1008.72,2025-02-20 23:52:01.625827
23.17,78.1,23.17,1008.7,2025-02-20 23:53:01.076043
23.14,77.76,23.14,1008.71,2025-02-20 23:54:00.620820
23.21,78.24,23.21,1008.66,2025-02-20 23:55:00.059144
23.14,78.14,23.14,1008.72,2025-02-20 23:56:01.629454
23.16,78.23,23.16,1008.7,2025-02-20 23:57:01.076521
23.19,77.57,23.19,1008.69,2025-02-20 23:58:00.553067
23.19,77.77,23.19,1008.65,2025-02-20 23:59:00.015090
23.17,77.45,23.17,1008.7,2025-02-21 00:00:01.580401
23.32,77.14,23.32,1008.63,2025-02-21 00:01:01.022724
23.4,77.11,23.4,1008.66,2025-02-21 00:02:00.467656
23.45,77.01,23.45,1008.66,2025-02-21 00:03:02.063232
23.41,76.77,23.41,1008.7,2025-02-21 00:04:01.510625
23.45,76.85,23.45,1008.67,2025-02-21 00:05:00.977092
23.38,76.58,23.38,1008.66,2025-02-21 00:06:00.419737
23.25,76.68,23.25,1008.6,2025-02-21 00:07:01.982721
23.12,76.91,23.12,1008.55,2025-02-21 00:08:01.424090
23.03,77.12,23.03,1008.57,2025-02-21 00:09:00.881685
23.01,78.12,23.01,1008.6,2025-02-21 00:10:00.319848
22.95,78.16,22.95,1008.6,2025-02-21 00:11:01.880124
22.75,77.84,22.75,1008.58,2025-02-21 00:12:01.316798
22.62,78.01,22.62,1008.54,2025-02-21 00:13:00.751152
22.67,78.23,22.67,1008.58,2025-02-21 00:14:00.191456
22.69,78.12,22.69,1008.55,2025-02-21 00:15:01.745644
22.58,78.43,22.58,1008.62,2025-02-21 00:16:01.179843
22.62,78.98,22.62,1008.6,2025-02-21 00:17:00.613500
22.53,78.6,22.53,1008.57,2025-02-21 00:18:00.045768
22.49,78.35,22.49,1008.56,2025-02-21 00:19:01.606714
22.4,79.03,22.4,1008.54,2025-02-21 00:20:01.040658
22.47,79.33,22.47,1008.51,2025-02-21 00:21:00.478373
22.42,78.85,22.42,1008.49,2025-02-21 00:22:02.035400
22.36,79.35,22.36,1008.52,2025-02-21 00:23:01.471523
22.29,79.14,22.29,1008.46,2025-02-21 00:24:00.907186
22.32,79.12,22.32,1008.43,2025-02-21 00:25:00.351648
22.34,79.58,22.34,1008.42,2025-02-21 00:26:01.910316
22.3,79.1,22.3,1008.48,2025-02-21 00:27:01.347587
22.12,79.33,22.12,1008.45,2025-02-21 00:28:00.784790
22.25,79.26,22.25,1008.5,2025-02-21 00:29:00.222148
22.21,79.44,22.21,1008.47,2025-02-21 00:30:01.775161
22.21,79.7,22.21,1008.52,2025-02-21 00:31:01.209726
22.27,79.0,22.27,1008.51,2025-02-21 00:32:00.646203
22.21,79.64,22.21,1008.53,2025-02-21 00:33:00.081345
22.14,79.81,22.14,1008.48,2025-02-21 00:34:01.635269
22.27,79.4,22.27,1008.5,2025-02-21 00:35:01.091534
22.06,79.48,22.06,1008.54,2025-02-21 00:36:00.532028
22.29,79.65,22.29,1008.46,2025-02-21 00:37:02.107513
22.16,79.41,22.16,1008.5,2025-02-21 00:38:01.563381
22.23,79.75,22.23,1008.48,2025-02-21 00:39:00.999297
22.21,79.51,22.21,1008.43,2025-02-21 00:40:00.429525
22.12,79.37,22.12,1008.4,2025-02-21 00:41:01.988427
22.17,79.44,22.17,1008.45,2025-02-21 00:42:01.420034
22.17,79.36,22.17,1008.43,2025-02-21 00:43:00.855533
22.17,79.44,22.17,1008.41,2025-02-21 00:44:00.298373
22.1,79.17,22.1,1008.39,2025-02-21 00:45:01.852831
22.1,79.21,22.1,1008.38,2025-02-21 00:46:01.286791
22.05,79.2,22.05,1008.4,2025-02-21 00:47:00.720594
22.06,79.01,22.06,1008.34,2025-02-21 00:48:00.152973
22.16,79.31,22.16,1008.4,2025-02-21 00:49:01.706428
22.03,78.36,22.03,1008.35,2025-02-21 00:50:01.136448
22.03,79.4,22.03,1008.27,2025-02-21 00:51:00.571952
22.05,79.23,22.05,1008.21,2025-02-21 00:52:00.012824
22.14,79.31,22.14,1008.24,2025-02-21 00:53:01.568744
21.95,79.27,21.95,1008.26,2025-02-21 00:54:01.001929
22.06,79.16,22.06,1008.24,2025-02-21 00:55:00.437029
22.05,79.38,22.05,1008.19,2025-02-21 00:56:01.994704
22.01,79.33,22.01,1008.21,2025-02-21 00:57:01.523689
21.95,79.32,21.95,1008.24,2025-02-21 00:58:00.955818
22.05,79.4,22.05,1008.23,2025-02-21 00:59:00.388842
21.95,79.25,21.95,1008.26,2025-02-21 01:00:01.943724
21.95,79.42,21.95,1008.29,2025-02-21 01:01:01.381833
22.08,79.24,22.08,1008.31,2025-02-21 01:02:00.813148
21.99,78.74,21.99,1008.35,2025-02-21 01:03:00.248748
22.25,79.64,22.25,1008.36,2025-02-21 01:04:01.806789
21.99,79.21,21.99,1008.47,2025-02-21 01:05:01.239717
22.03,79.23,22.03,1008.41,2025-02-21 01:06:00.671130
22.03,79.08,22.03,1008.36,2025-02-21 01:07:00.109348
21.92,79.12,21.92,1008.34,2025-02-21 01:08:01.666665
21.95,78.96,21.95,1008.47,2025-02-21 01:09:01.101048
22.03,78.93,22.03,1008.36,2025-02-21 01:10:00.541864
21.9,78.97,21.9,1008.32,2025-02-21 01:11:00.058156
21.95,79.42,21.95,1008.37,2025-02-21 01:12:01.616870
22.03,79.19,22.03,1008.4,2025-02-21 01:13:01.051237
22.03,79.22,22.03,1008.36,2025-02-21 01:14:00.485728
21.97,79.19,21.97,1008.38,2025-02-21 01:15:02.061849
21.99,78.85,21.99,1008.31,2025-02-21 01:16:01.500371
21.95,78.77,21.95,1008.32,2025-02-21 01:17:00.934064
21.88,79.0,21.88,1008.31,2025-02-21 01:18:00.364982
21.93,79.25,21.93,1008.3,2025-02-21 01:19:01.925023
22.01,78.87,22.01,1008.27,2025-02-21 01:20:01.358698
22.01,79.17,22.01,1008.28,2025-02-21 01:21:00.797453
21.75,79.04,21.75,1008.19,2025-02-21 01:22:00.232031
21.99,78.58,21.99,1008.23,2025-02-21 01:23:01.869645
21.99,78.93,21.99,1008.3,2025-02-21 01:24:01.310545
22.08,79.87,22.08,1008.33,2025-02-21 01:25:00.748139
21.93,79.0,21.93,1008.32,2025-02-21 01:26:00.186795
21.97,78.77,21.97,1008.31,2025-02-21 01:27:01.742511
21.9,79.05,21.9,1008.3,2025-02-21 01:28:01.179787
21.82,78.97,21.82,1008.33,2025-02-21 01:29:00.612258
21.82,78.89,21.82,1008.35,2025-02-21 01:30:00.048019
21.84,78.6,21.84,1008.26,2025-02-21 01:31:01.607153
21.9,78.74,21.9,1008.33,2025-02-21 01:32:01.058522
21.92,78.84,21.92,1008.32,2025-02-21 01:33:00.495560
21.9,78.39,21.9,1008.36,2025-02-21 01:34:02.053054
21.9,79.06,21.9,1008.32,2025-02-21 01:35:01.560184
21.92,78.44,21.92,1008.28,2025-02-21 01:36:00.998061
21.95,79.1,21.95,1008.26,2025-02-21 01:37:00.436570
21.84,78.96,21.84,1008.33,2025-02-21 01:38:01.994501
21.86,78.56,21.86,1008.38,2025-02-21 01:39:01.433159
21.9,78.57,21.9,1008.41,2025-02-21 01:40:00.872462
21.73,78.98,21.73,1008.34,2025-02-21 01:41:00.310904
21.9,78.86,21.9,1008.31,2025-02-21 01:42:01.872433
21.9,78.99,21.9,1008.3,2025-02-21 01:43:01.311589
21.92,78.89,21.92,1008.29,2025-02-21 01:44:00.744052
21.75,79.02,21.75,1008.25,2025-02-21 01:45:00.178142
21.95,79.04,21.95,1008.23,2025-02-21 01:46:01.757089
21.79,78.89,21.79,1008.25,2025-02-21 01:47:01.192831
21.9,78.85,21.9,1008.28,2025-02-21 01:48:00.627191
21.84,78.97,21.84,1008.25,2025-02-21 01:49:00.063188
21.8,78.49,21.8,1008.25,2025-02-21 01:50:01.622275
21.86,78.85,21.86,1008.26,2025-02-21 01:51:01.052466
21.93,78.93,21.93,1008.28,2025-02-21 01:52:00.486829
21.82,79.0,21.82,1008.28,2025-02-21 01:53:02.047415
21.79,78.49,21.79,1008.27,2025-02-21 01:54:01.505138
21.75,78.52,21.75,1008.18,2025-02-21 01:55:00.938722
21.73,78.53,21.73,1008.26,2025-02-21 01:56:00.394082
21.79,78.51,21.79,1008.18,2025-02-21 01:57:01.947592
21.75,78.74,21.75,1008.24,2025-02-21 01:58:01.385710
21.8,78.49,21.8,1008.27,2025-02-21 01:59:00.896058
21.84,78.63,21.84,1008.26,2025-02-21 02:00:00.329049
21.82,78.53,21.82,1008.26,2025-02-21 02:01:01.885887
21.84,78.46,21.84,1008.3,2025-02-21 02:02:01.316863
21.84,78.88,21.84,1008.25,2025-02-21 02:03:00.750477
21.79,78.47,21.79,1008.22,2025-02-21 02:04:00.188057
21.95,78.5,21.95,1008.19,2025-02-21 02:05:01.748793
21.71,80.41,21.71,1008.24,2025-02-21 02:06:01.179805
21.79,78.48,21.79,1008.27,2025-02-21 02:07:00.610212
21.9,78.28,21.9,1008.28,2025-02-21 02:08:00.044082
21.79,78.3,21.79,1008.26,2025-02-21 02:09:01.597255
21.88,78.31,21.88,1008.24,2025-02-21 02:10:01.029703
21.84,78.5,21.84,1008.18,2025-02-21 02:11:00.463590
21.77,79.34,21.77,1008.18,2025-02-21 02:12:02.022439
21.75,78.58,21.75,1008.15,2025-02-21 02:13:01.462681
21.82,78.51,21.82,1008.13,2025-02-21 02:14:00.986059
21.75,78.48,21.75,1008.17,2025-02-21 02:15:00.424715
21.82,78.58,21.82,1008.13,2025-02-21 02:16:01.979972
21.8,78.41,21.8,1008.12,2025-02-21 02:17:01.516005
21.84,78.47,21.84,1008.11,2025-02-21 02:18:00.952018
21.95,78.47,21.95,1008.17,2025-02-21 02:19:00.388563
21.79,78.68,21.79,1008.17,2025-02-21 02:20:01.947705
21.75,78.43,21.75,1008.04,2025-02-21 02:21:01.389985
21.79,78.41,21.79,1008.06,2025-02-21 02:22:00.827109
21.88,77.77,21.88,1008.04,2025-02-21 02:23:00.264418
21.82,78.6,21.82,1008.07,2025-02-21 02:24:01.823123
21.71,78.54,21.71,1008.01,2025-02-21 02:25:01.372252
21.79,78.29,21.79,1008.04,2025-02-21 02:26:00.808320
21.8,78.55,21.8,1008.07,2025-02-21 02:27:00.241437
21.71,78.5,21.71,1008.02,2025-02-21 02:28:01.803251
21.69,78.33,21.69,1007.99,2025-02-21 02:29:01.242689
21.73,78.51,21.73,1008.0,2025-02-21 02:30:00.676799
21.92,78.24,21.92,1007.97,2025-02-21 02:31:00.163375
21.68,78.05,21.68,1007.96,2025-02-21 02:32:01.717383
21.71,78.06,21.71,1007.94,2025-02-21 02:33:01.149198
21.82,78.26,21.82,1007.99,2025-02-21 02:34:00.608060
21.71,78.16,21.71,1007.99,2025-02-21 02:35:00.041090
21.66,78.4,21.66,1007.99,2025-02-21 02:36:01.599169
21.75,78.04,21.75,1008.05,2025-02-21 02:37:01.031508
21.71,77.94,21.71,1008.02,2025-02-21 02:38:00.466389
21.79,78.15,21.79,1008.01,2025-02-21 02:39:02.022505
21.77,78.27,21.77,1008.01,2025-02-21 02:40:01.459587
21.93,78.15,21.93,1008.02,2025-02-21 02:41:00.896314
21.71,77.93,21.71,1008.02,2025-02-21 02:42:00.327178
21.68,78.72,21.68,1007.97,2025-02-21 02:43:01.883324
21.53,78.0,21.53,1008.05,2025-02-21 02:44:01.321383
21.69,78.08,21.69,1007.98,2025-02-21 02:45:00.757866
21.68,78.11,21.68,1008.06,2025-02-21 02:46:00.194183
21.68,78.03,21.68,1008.08,2025-02-21 02:47:01.757213
21.75,78.05,21.75,1007.99,2025-02-21 02:48:01.273103
21.69,78.06,21.69,1008.03,2025-02-21 02:49:00.704849
21.71,77.6,21.71,1008.02,2025-02-21 02:50:00.137481
21.68,78.03,21.68,1008.08,2025-02-21 02:51:01.695861
21.66,77.92,21.66,1008.09,2025-02-21 02:52:01.224144
21.62,78.07,21.62,1008.01,2025-02-21 02:53:00.662473
21.6,78.43,21.6,1008.11,2025-02-21 02:54:00.127502
21.77,77.93,21.77,1008.19,2025-02-21 02:55:01.687737
21.62,77.76,21.62,1008.15,2025-02-21 02:56:01.119422
21.42,77.99,21.42,1008.13,2025-02-21 02:57:00.556294
21.62,77.57,21.62,1008.12,2025-02-21 02:58:02.109861
21.6,77.87,21.6,1008.11,2025-02-21 02:59:01.546940
21.73,77.82,21.73,1008.18,2025-02-21 03:00:00.981151
21.69,77.97,21.69,1008.13,2025-02-21 03:01:00.421547
21.62,77.78,21.62,1008.21,2025-02-21 03:02:01.975159
21.73,77.72,21.73,1008.21,2025-02-21 03:03:01.409008
21.62,77.57,21.62,1008.26,2025-02-21 03:04:00.842106
21.56,77.58,21.56,1008.22,2025-02-21 03:05:00.276362
21.6,76.96,21.6,1008.26,2025-02-21 03:06:01.834023
21.73,78.02,21.73,1008.25,2025-02-21 03:07:01.271058
21.66,77.76,21.66,1008.27,2025-02-21 03:08:00.700341
21.56,77.49,21.56,1008.34,2025-02-21 03:09:00.131763
21.68,78.16,21.68,1008.22,2025-02-21 03:10:01.689839
21.62,77.48,21.62,1008.24,2025-02-21 03:11:01.126916
21.69,77.76,21.69,1008.24,2025-02-21 03:12:00.558733
21.55,77.51,21.55,1008.24,2025-02-21 03:13:02.112846
21.64,77.45,21.64,1008.22,2025-02-21 03:14:01.546307
21.71,77.58,21.71,1008.23,2025-02-21 03:15:00.981644
21.56,77.48,21.56,1008.19,2025-02-21 03:16:00.417356
21.58,77.12,21.58,1008.33,2025-02-21 03:17:02.076014
21.6,77.39,21.6,1008.28,2025-02-21 03:18:01.516901
21.56,77.48,21.56,1008.26,2025-02-21 03:19:00.950454
21.6,77.28,21.6,1008.32,2025-02-21 03:20:00.385436
21.53,77.47,21.53,1008.29,2025-02-21 03:21:01.942290
21.62,77.51,21.62,1008.3,2025-02-21 03:22:01.453150
21.43,77.33,21.43,1008.22,2025-02-21 03:23:00.892027
21.55,77.26,21.55,1008.31,2025-02-21 03:24:00.332300
21.64,77.24,21.64,1008.27,2025-02-21 03:25:01.886322
21.56,77.52,21.56,1008.26,2025-02-21 03:26:01.317168
21.66,77.42,21.66,1008.25,2025-02-21 03:27:00.757132
21.56,77.18,21.56,1008.19,2025-02-21 03:28:00.197006
21.51,77.14,21.51,1008.34,2025-02-21 03:29:01.754169
21.53,77.34,21.53,1008.29,2025-02-21 03:30:01.189768
21.58,77.21,21.58,1008.28,2025-02-21 03:31:00.636700
21.69,76.94,21.69,1008.33,2025-02-21 03:32:00.075546
21.49,77.36,21.49,1008.22,2025-02-21 03:33:01.630887
21.79,76.86,21.79,1008.22,2025-02-21 03:34:01.068741
21.69,76.91,21.69,1008.29,2025-02-21 03:35:00.500750
21.73,77.27,21.73,1008.23,2025-02-21 03:36:02.060251
21.58,79.29,21.58,1008.2,2025-02-21 03:37:01.493572
21.55,77.35,21.55,1008.16,2025-02-21 03:38:00.990940
21.58,77.12,21.58,1008.25,2025-02-21 03:39:00.425813
21.55,77.01,21.55,1008.25,2025-02-21 03:40:01.978638
21.64,76.78,21.64,1008.22,2025-02-21 03:41:01.485762
21.6,76.63,21.6,1008.28,2025-02-21 03:42:00.922040
21.36,76.69,21.36,1008.34,2025-02-21 03:43:00.362727
21.64,77.1,21.64,1008.33,2025-02-21 03:44:01.920933
21.4,76.17,21.4,1008.31,2025-02-21 03:45:01.360315
21.6,76.9,21.6,1008.25,2025-02-21 03:46:00.795240
21.69,76.82,21.69,1008.31,2025-02-21 03:47:00.228079
21.53,76.79,21.53,1008.31,2025-02-21 03:48:01.790532
21.6,77.0,21.6,1008.3,2025-02-21 03:49:01.223395
21.56,76.92,21.56,1008.32,2025-02-21 03:50:00.664104
21.55,76.97,21.55,1008.32,2025-02-21 03:51:00.098005
21.62,76.7,21.62,1008.38,2025-02-21 03:52:01.656070
21.62,76.71,21.62,1008.45,2025-02-21 03:53:01.089253
21.56,76.75,21.56,1008.48,2025-02-21 03:54:00.523378
21.64,76.68,21.64,1008.43,2025-02-21 03:55:02.082094
21.62,77.78,21.62,1008.54,2025-02-21 03:56:01.514241
21.49,76.83,21.49,1008.43,2025-02-21 03:57:01.043979
21.6,77.01,21.6,1008.5,2025-02-21 03:58:00.483255
21.47,76.74,21.47,1008.45,2025-02-21 03:59:02.043361
21.58,76.8,21.58,1008.55,2025-02-21 04:00:01.476781
21.58,76.63,21.58,1008.49,2025-02-21 04:01:00.909412
21.58,76.62,21.58,1008.52,2025-02-21 04:02:00.342748
21.49,76.89,21.49,1008.48,2025-02-21 04:03:01.913175
21.53,76.82,21.53,1008.51,2025-02-21 04:04:01.350551
21.45,76.77,21.45,1008.5,2025-02-21 04:05:00.786673
21.58,76.47,21.58,1008.59,2025-02-21 04:06:00.219536
21.45,76.62,21.45,1008.58,2025-02-21 04:07:01.781362
21.6,76.81,21.6,1008.57,2025-02-21 04:08:01.212450
21.58,76.77,21.58,1008.58,2025-02-21 04:09:00.645863
21.4,76.39,21.4,1008.56,2025-02-21 04:10:00.078887
21.55,76.18,21.55,1008.56,2025-02-21 04:11:01.636684
21.47,76.69,21.47,1008.56,2025-02-21 04:12:01.071205
21.49,76.36,21.49,1008.56,2025-02-21 04:13:00.508669
21.55,76.62,21.55,1008.57,2025-02-21 04:14:02.062590
21.66,77.38,21.66,1008.59,2025-02-21 04:15:01.497159
21.55,76.49,21.55,1008.61,2025-02-21 04:16:00.932348
21.53,76.55,21.53,1008.52,2025-02-21 04:17:00.371707
21.49,76.1,21.49,1008.46,2025-02-21 04:18:01.952547
21.58,76.6,21.58,1008.52,2025-02-21 04:19:01.383899
21.51,76.36,21.51,1008.53,2025-02-21 04:20:00.815125
21.53,76.31,21.53,1008.48,2025-02-21 04:21:00.252432
21.51,76.47,21.51,1008.46,2025-02-21 04:22:01.807507
21.47,76.41,21.47,1008.44,2025-02-21 04:23:01.243960
21.49,76.25,21.49,1008.53,2025-02-21 04:24:00.683532
21.55,76.48,21.55,1008.47,2025-02-21 04:25:00.137201
21.49,76.46,21.49,1008.48,2025-02-21 04:26:01.697840
21.58,76.51,21.58,1008.51,2025-02-21 04:27:01.156636
21.49,76.62,21.49,1008.54,2025-02-21 04:28:00.591002
21.45,76.2,21.45,1008.49,2025-02-21 04:29:00.022460
21.49,76.33,21.49,1008.57,2025-02-21 04:30:01.579668
21.55,76.44,21.55,1008.52,2025-02-21 04:31:01.013296
21.45,76.41,21.45,1008.5,2025-02-21 04:32:00.446643
21.49,76.57,21.49,1008.5,2025-02-21 04:33:02.031173
21.43,76.46,21.43,1008.5,2025-02-21 04:34:01.510041
21.32,76.34,21.32,1008.49,2025-02-21 04:35:00.940528
21.42,76.38,21.42,1008.53,2025-02-21 04:36:00.379865
21.27,76.66,21.27,1008.54,2025-02-21 04:37:01.938903
21.38,76.26,21.38,1008.53,2025-02-21 04:38:01.374577
21.55,76.44,21.55,1008.54,2025-02-21 04:39:00.810013
21.47,76.29,21.47,1008.44,2025-02-21 04:40:00.244807
21.47,76.27,21.47,1008.41,2025-02-21 04:41:01.803990
21.53,76.2,21.53,1008.42,2025-02-21 04:42:01.345134
21.42,76.42,21.42,1008.4,2025-02-21 04:43:00.780755
21.58,76.38,21.58,1008.5,2025-02-21 04:44:00.216745
21.47,76.49,21.47,1008.53,2025-02-21 04:45:01.776105
21.53,75.92,21.53,1008.54,2025-02-21 04:46:01.210628
21.55,76.15,21.55,1008.55,2025-02-21 04:47:00.647198
21.53,76.15,21.53,1008.57,2025-02-21 04:48:00.100322
21.47,76.2,21.47,1008.56,2025-02-21 04:49:01.658716
21.42,75.36,21.42,1008.58,2025-02-21 04:50:01.094140
21.43,76.31,21.43,1008.59,2025-02-21 04:51:00.529818
21.58,76.45,21.58,1008.53,2025-02-21 04:52:02.086748
21.42,75.99,21.42,1008.51,2025-02-21 04:53:01.518162
21.49,76.0,21.49,1008.56,2025-02-21 04:54:00.954549
21.64,76.27,21.64,1008.52,2025-02-21 04:55:00.393605
21.36,76.01,21.36,1008.57,2025-02-21 04:56:01.951373
21.42,76.4,21.42,1008.53,2025-02-21 04:57:01.384947
21.34,76.34,21.34,1008.6,2025-02-21 04:58:00.822575
21.47,76.1,21.47,1008.56,2025-02-21 04:59:00.256025
21.47,76.64,21.47,1008.56,2025-02-21 05:00:01.811628
21.42,76.41,21.42,1008.55,2025-02-21 05:01:01.246259
21.42,76.16,21.42,1008.56,2025-02-21 05:02:00.683038
21.45,76.23,21.45,1008.59,2025-02-21 05:03:00.115774
21.55,76.28,21.55,1008.55,2025-02-21 05:04:01.672501
21.42,76.3,21.42,1008.59,2025-02-21 05:05:01.107795
21.58,75.76,21.58,1008.52,2025-02-21 05:06:00.536540
21.38,76.18,21.38,1008.56,2025-02-21 05:07:02.093993
21.51,76.26,21.51,1008.52,2025-02-21 05:08:01.535301
21.51,76.39,21.51,1008.52,2025-02-21 05:09:00.965840
21.42,76.14,21.42,1008.38,2025-02-21 05:10:00.405133
21.47,76.07,21.47,1008.36,2025-02-21 05:11:01.962035
21.43,76.29,21.43,1008.35,2025-02-21 05:12:01.394821
21.49,76.18,21.49,1008.34,2025-02-21 05:13:00.827054
21.49,76.16,21.49,1008.39,2025-02-21 05:14:00.296190
21.49,76.03,21.49,1008.4,2025-02-21 05:15:01.854956
21.43,76.5,21.43,1008.41,2025-02-21 05:16:01.288178
21.4,76.16,21.4,1008.42,2025-02-21 05:17:00.724555
21.51,76.02,21.51,1008.38,2025-02-21 05:18:00.187744
21.29,76.33,21.29,1008.45,2025-02-21 05:19:01.745207
21.51,76.07,21.51,1008.52,2025-02-21 05:20:01.179906
21.47,76.24,21.47,1008.56,2025-02-21 05:21:00.616263
21.47,76.17,21.47,1008.59,2025-02-21 05:22:00.052645
21.38,76.21,21.38,1008.7,2025-02-21 05:23:01.610546
21.43,76.5,21.43,1008.75,2025-02-21 05:24:01.053217
21.36,76.39,21.36,1008.68,2025-02-21 05:25:00.486071
21.43,75.85,21.43,1008.81,2025-02-21 05:26:02.041844
21.45,76.41,21.45,1008.81,2025-02-21 05:27:01.481940
21.45,76.46,21.45,1008.86,2025-02-21 05:28:00.912737
21.45,75.87,21.45,1008.95,2025-02-21 05:29:00.350641
21.4,76.02,21.4,1008.92,2025-02-21 05:30:01.903777
21.6,76.03,21.6,1008.94,2025-02-21 05:31:01.336640
21.55,76.41,21.55,1009.07,2025-02-21 05:32:00.771682
21.53,76.31,21.53,1009.01,2025-02-21 05:33:00.203145
21.4,76.14,21.4,1008.97,2025-02-21 05:34:01.766930
21.51,76.02,21.51,1008.95,2025-02-21 05:35:01.201214
21.51,76.17,21.51,1009.06,2025-02-21 05:36:00.636570
21.47,76.09,21.47,1008.98,2025-02-21 05:37:00.095655
21.43,76.29,21.43,1008.95,2025-02-21 05:38:01.657886
21.49,76.8,21.49,1008.96,2025-02-21 05:39:01.095280
21.47,76.3,21.47,1008.96,2025-02-21 05:40:00.545599
21.36,76.35,21.36,1008.98,2025-02-21 05:41:02.137341
21.43,76.37,21.43,1009.01,2025-02-21 05:42:01.570759
21.42,75.99,21.42,1008.97,2025-02-21 05:43:01.001348
21.25,75.93,21.25,1009.0,2025-02-21 05:44:00.442983
21.34,75.73,21.34,1008.94,2025-02-21 05:45:01.997338
21.58,76.35,21.58,1008.99,2025-02-21 05:46:01.433563
21.4,76.11,21.4,1008.93,2025-02-21 05:47:00.869670
21.36,76.07,21.36,1008.93,2025-02-21 05:48:00.300039
21.49,76.2,21.49,1008.94,2025-02-21 05:49:01.864462
21.36,76.52,21.36,1008.98,2025-02-21 05:50:01.296851
21.4,76.16,21.4,1008.91,2025-02-21 05:51:00.728893
21.4,76.29,21.4,1008.95,2025-02-21 05:52:00.228911
21.42,76.21,21.42,1008.94,2025-02-21 05:53:01.782721
21.42,76.15,21.42,1008.94,2025-02-21 05:54:01.212665
21.43,76.21,21.43,1008.98,2025-02-21 05:55:00.640291
21.55,76.31,21.55,1009.03,2025-02-21 05:56:00.075849
21.47,76.29,21.47,1008.99,2025-02-21 05:57:01.632843
21.45,76.54,21.45,1009.01,2025-02-21 05:58:01.064469
21.43,76.25,21.43,1009.05,2025-02-21 05:59:00.504130
21.4,76.34,21.4,1009.04,2025-02-21 06:00:02.066681
21.25,76.29,21.25,1009.08,2025-02-21 06:01:01.505181
21.42,76.35,21.42,1009.07,2025-02-21 06:02:00.937648
21.32,76.27,21.32,1009.08,2025-02-21 06:03:00.371514
21.42,76.52,21.42,1009.14,2025-02-21 06:04:01.926415
21.34,76.16,21.34,1009.13,2025-02-21 06:05:01.355925
21.32,76.51,21.32,1009.19,2025-02-21 06:06:00.789762
21.32,76.39,21.32,1009.17,2025-02-21 06:07:00.217708
21.51,76.57,21.51,1009.2,2025-02-21 06:08:01.772018
21.38,76.04,21.38,1009.19,2025-02-21 06:09:01.204015
21.38,76.54,21.38,1009.16,2025-02-21 06:10:00.638086
21.38,76.87,21.38,1009.25,2025-02-21 06:11:00.072841
21.4,76.58,21.4,1009.19,2025-02-21 06:12:01.630626
21.42,76.48,21.42,1009.22,2025-02-21 06:13:01.153458
21.36,76.15,21.36,1009.27,2025-02-21 06:14:00.585644
21.55,76.52,21.55,1009.25,2025-02-21 06:15:00.020458
21.31,76.54,21.31,1009.2,2025-02-21 06:16:01.586438
21.32,76.45,21.32,1009.28,2025-02-21 06:17:01.020565
21.29,75.31,21.29,1009.29,2025-02-21 06:18:00.454256
21.34,76.4,21.34,1009.32,2025-02-21 06:19:02.008761
21.42,76.34,21.42,1009.3,2025-02-21 06:20:01.446197
21.36,76.28,21.36,1009.26,2025-02-21 06:21:00.878291
21.42,76.23,21.42,1009.3,2025-02-21 06:22:00.311485
21.23,76.4,21.23,1009.31,2025-02-21 06:23:01.868733
21.32,76.04,21.32,1009.33,2025-02-21 06:24:01.301587
21.25,76.34,21.25,1009.33,2025-02-21 06:25:00.738988
21.42,76.53,21.42,1009.35,2025-02-21 06:26:00.176872
21.29,76.35,21.29,1009.22,2025-02-21 06:27:01.738360
21.36,75.31,21.36,1009.2,2025-02-21 06:28:01.174419
21.36,76.55,21.36,1009.15,2025-02-21 06:29:00.607641
21.32,76.85,21.32,1009.18,2025-02-21 06:30:00.046570
21.36,75.8,21.36,1009.18,2025-02-21 06:31:01.602721
21.23,76.45,21.23,1009.02,2025-02-21 06:32:01.063550
21.31,76.75,21.31,1009.08,2025-02-21 06:33:00.499087
21.18,75.34,21.18,1009.08,2025-02-21 06:34:02.056086
